Step,Net_Worth,Action
2778,11057.273303607455,Sell
2779,11057.273303607455,Sell
2780,11057.273303607455,Sell
2781,11057.273303607455,Sell
2782,11057.273303607455,Sell
2783,11057.273303607455,Sell
2784,11057.273303607455,Sell
2785,11057.273303607455,Sell
2786,11057.273303607455,Sell
2787,11057.273303607455,Sell
2788,11057.273303607455,Sell
2789,11057.273303607455,Sell
2790,11057.273303607455,Sell
2791,11057.273303607455,Sell
2792,11057.273303607455,Sell
2793,11057.273303607455,Sell
2794,11057.273303607455,Sell
2795,11057.273303607455,Sell
2796,11057.273303607455,Sell
2797,11057.273303607455,Sell
2798,11057.273303607455,Sell
2799,11057.273303607455,Sell
2800,11057.273303607455,Sell
2801,11057.273303607455,Sell
2802,11057.273303607455,Sell
2803,11057.273303607455,Sell
2804,11057.273303607455,Sell
2805,11057.273303607455,Sell
2806,11057.273303607455,Sell
2807,11057.273303607455,Sell
2808,11057.273303607455,Sell
2809,11057.273303607455,Sell
2810,11057.273303607455,Sell
2811,11057.273303607455,Sell
2812,11057.273303607455,Sell
2813,11057.273303607455,Sell
2814,11057.273303607455,Sell
2815,11057.273303607455,Sell
2816,11057.273303607455,Sell
2817,11057.273303607455,Sell
2818,11057.273303607455,Sell
2819,11057.273303607455,Sell
2820,11057.273303607455,Sell
2821,11057.273303607455,Sell
2822,11057.273303607455,Sell
2823,11057.273303607455,Sell
2824,11057.273303607455,Sell
2825,11057.273303607455,Sell
2826,11057.273303607455,Sell
2827,11057.273303607455,Sell
2828,11057.273303607455,Sell
2829,11057.273303607455,Sell
2830,11057.273303607455,Sell
2831,11057.273303607455,Sell
2832,11057.273303607455,Sell
2833,11057.273303607455,Sell
2834,11057.273303607455,Sell
2835,11057.273303607455,Sell
2836,11057.273303607455,Sell
2837,11057.273303607455,Sell
2838,11057.273303607455,Sell
2839,11057.273303607455,Sell
2840,11057.273303607455,Sell
2841,11057.273303607455,Sell
2842,11057.273303607455,Sell
2843,11057.273303607455,Sell
2844,11057.273303607455,Sell
2845,11057.273303607455,Sell
2846,11057.273303607455,Sell
2847,11057.273303607455,Sell
2848,11057.273303607455,Sell
2849,11057.273303607455,Sell
2850,11057.273303607455,Sell
2851,11057.273303607455,Sell
2852,11057.273303607455,Sell
2853,11057.273303607455,Sell
2854,11057.273303607455,Sell
2855,11057.273303607455,Sell
2856,11057.273303607455,Sell
2857,11057.273303607455,Sell
2858,11057.273303607455,Sell
2859,11057.273303607455,Sell
2860,11057.273303607455,Sell
2861,11057.273303607455,Sell
2862,11057.273303607455,Sell
2863,11057.273303607455,Sell
2864,11057.273303607455,Sell
2865,11057.273303607455,Sell
2866,11057.273303607455,Sell
2867,11057.273303607455,Sell
2868,11057.273303607455,Sell
2869,11057.273303607455,Sell
2870,11057.273303607455,Sell
2871,11057.273303607455,Sell
2872,11057.273303607455,Sell
2873,11057.273303607455,Sell
2874,11057.273303607455,Sell
2875,11057.273303607455,Sell
2876,11057.273303607455,Sell
2877,11057.273303607455,Sell
2878,11057.273303607455,Sell
2879,11057.273303607455,Sell
2880,11057.273303607455,Sell
2881,11057.273303607455,Sell
2882,11057.273303607455,Sell
2883,11057.273303607455,Sell
2884,11057.273303607455,Sell
2885,11057.273303607455,Sell
2886,11057.273303607455,Sell
2887,11057.273303607455,Sell
2888,11057.273303607455,Sell
2889,11057.273303607455,Sell
2890,11057.273303607455,Sell
2891,11057.273303607455,Sell
2892,11057.273303607455,Sell
2893,11057.273303607455,Sell
2894,11057.273303607455,Sell
2895,11057.273303607455,Sell
2896,11057.273303607455,Sell
2897,11057.273303607455,Sell
2898,11057.273303607455,Sell
2899,11057.273303607455,Sell
2900,11057.273303607455,Sell
2901,11057.273303607455,Sell
2902,11057.273303607455,Sell
2903,11057.273303607455,Sell
2904,11057.273303607455,Sell
2905,11057.273303607455,Sell
2906,11057.273303607455,Sell
2907,11057.273303607455,Sell
2908,11057.273303607455,Sell
2909,11057.273303607455,Sell
2910,11057.273303607455,Sell
2911,11057.273303607455,Sell
2912,11057.273303607455,Sell
2913,11057.273303607455,Sell
2914,11057.273303607455,Sell
2915,11057.273303607455,Sell
2916,11057.273303607455,Sell
2917,11057.273303607455,Sell
2918,11057.273303607455,Sell
2919,11057.273303607455,Sell
2920,11057.273303607455,Sell
2921,11057.273303607455,Sell
2922,11057.273303607455,Sell
2923,11057.273303607455,Sell
2924,11057.273303607455,Sell
2925,11057.273303607455,Sell
2926,11057.273303607455,Sell
2927,11057.273303607455,Sell
2928,11057.273303607455,Sell
2929,11057.273303607455,Sell
2930,11057.273303607455,Sell
2931,11057.273303607455,Sell
2932,11057.273303607455,Sell
2933,11057.273303607455,Sell
2934,11057.273303607455,Sell
2935,11057.273303607455,Sell
2936,11057.273303607455,Sell
2937,11057.273303607455,Sell
2938,11057.273303607455,Sell
2939,11057.273303607455,Sell
2940,11057.273303607455,Sell
2941,11057.273303607455,Sell
2942,11057.273303607455,Sell
2943,11057.273303607455,Sell
2944,11057.273303607455,Sell
2945,11057.273303607455,Sell
2946,11057.273303607455,Sell
2947,11057.273303607455,Sell
2948,11057.273303607455,Sell
2949,11057.273303607455,Sell
2950,11057.273303607455,Sell
2951,11057.273303607455,Sell
2952,11057.273303607455,Sell
2953,11057.273303607455,Sell
2954,11057.273303607455,Sell
2955,11057.273303607455,Sell
2956,11057.273303607455,Sell
2957,11057.273303607455,Sell
2958,11057.273303607455,Sell
2959,11057.273303607455,Sell
2960,11057.273303607455,Sell
2961,11057.273303607455,Sell
2962,11057.273303607455,Sell
2963,11057.273303607455,Sell
2964,11057.273303607455,Sell
2965,11057.273303607455,Sell
2966,11057.273303607455,Sell
2967,11057.273303607455,Sell
2968,11057.273303607455,Sell
2969,11057.273303607455,Sell
2970,11057.273303607455,Sell
2971,11057.273303607455,Sell
2972,11057.273303607455,Sell
2973,11057.273303607455,Sell
2974,11057.273303607455,Sell
2975,11057.273303607455,Sell
2976,11057.273303607455,Sell
2977,11057.273303607455,Sell
2978,11057.273303607455,Sell
2979,11057.273303607455,Sell
2980,11057.273303607455,Sell
2981,11057.273303607455,Sell
2982,11057.273303607455,Sell
2983,11057.273303607455,Sell
2984,11057.273303607455,Sell
2985,11057.273303607455,Sell
2986,11057.273303607455,Sell
2987,11057.273303607455,Sell
2988,11057.273303607455,Sell
2989,11057.273303607455,Sell
2990,11057.273303607455,Sell
2991,11057.273303607455,Sell
2992,11057.273303607455,Sell
2993,11057.273303607455,Sell
2994,11057.273303607455,Sell
2995,11057.273303607455,Sell
2996,11057.273303607455,Sell
2997,11057.273303607455,Sell
2998,11057.273303607455,Sell
2999,11057.273303607455,Sell
3000,11057.273303607455,Sell
3001,11057.273303607455,Sell
3002,11057.273303607455,Sell
3003,11057.273303607455,Sell
3004,11057.273303607455,Sell
3005,11057.273303607455,Sell
3006,11057.273303607455,Sell
3007,11057.273303607455,Sell
3008,11057.273303607455,Sell
3009,11057.273303607455,Sell
3010,11057.273303607455,Sell
3011,11057.273303607455,Sell
3012,11057.273303607455,Sell
3013,11057.273303607455,Sell
3014,11057.273303607455,Sell
3015,11057.273303607455,Sell
3016,11057.273303607455,Sell
3017,11057.273303607455,Sell
3018,11057.273303607455,Sell
3019,11057.273303607455,Sell
3020,11057.273303607455,Sell
3021,11057.273303607455,Sell
3022,11057.273303607455,Sell
3023,11057.273303607455,Sell
3024,11057.273303607455,Sell
3025,11057.273303607455,Sell
3026,11057.273303607455,Sell
3027,11057.273303607455,Sell
3028,11057.273303607455,Sell
3029,11057.273303607455,Sell
3030,11057.273303607455,Sell
3031,11057.273303607455,Sell
3032,11057.273303607455,Sell
3033,11057.273303607455,Sell
3034,11057.273303607455,Sell
3035,11057.273303607455,Sell
3036,11057.273303607455,Sell
3037,11057.273303607455,Sell
3038,11057.273303607455,Sell
3039,11057.273303607455,Sell
3040,11057.273303607455,Sell
3041,11057.273303607455,Sell
3042,11057.273303607455,Sell
3043,11057.273303607455,Sell
3044,11057.273303607455,Sell
3045,11057.273303607455,Sell
3046,11057.273303607455,Sell
3047,11057.273303607455,Sell
3048,11057.273303607455,Sell
3049,11057.273303607455,Sell
3050,11057.273303607455,Sell
3051,11057.273303607455,Sell
3052,11057.273303607455,Sell
3053,11057.273303607455,Sell
3054,11057.273303607455,Sell
3055,11057.273303607455,Sell
3056,11057.273303607455,Sell
3057,11057.273303607455,Sell
3058,11057.273303607455,Sell
3059,11057.273303607455,Sell
3060,11057.273303607455,Sell
3061,11057.273303607455,Sell
3062,11057.273303607455,Sell
3063,11057.273303607455,Sell
3064,11057.273303607455,Sell
3065,11057.273303607455,Sell
3066,11057.273303607455,Sell
3067,11057.273303607455,Sell
3068,11057.273303607455,Sell
3069,11057.273303607455,Sell
3070,11057.273303607455,Sell
3071,11057.273303607455,Sell
3072,11057.273303607455,Sell
3073,11057.273303607455,Sell
3074,11057.273303607455,Sell
3075,11057.273303607455,Sell
3076,11057.273303607455,Sell
3077,11057.273303607455,Sell
3078,11057.273303607455,Sell
3079,11057.273303607455,Sell
3080,11057.273303607455,Sell
3081,11057.273303607455,Sell
3082,11057.273303607455,Sell
3083,11057.273303607455,Sell
3084,11057.273303607455,Sell
3085,11057.273303607455,Sell
3086,11057.273303607455,Sell
3087,11057.273303607455,Sell
3088,11057.273303607455,Sell
3089,11057.273303607455,Sell
3090,11057.273303607455,Sell
3091,11057.273303607455,Sell
3092,11057.273303607455,Sell
3093,11057.273303607455,Sell
3094,11057.273303607455,Sell
3095,11057.273303607455,Sell
3096,11057.273303607455,Sell
3097,11057.273303607455,Sell
3098,11057.273303607455,Sell
3099,11057.273303607455,Sell
3100,11057.273303607455,Sell
3101,11057.273303607455,Sell
3102,11057.273303607455,Sell
3103,11057.273303607455,Sell
3104,11057.273303607455,Sell
3105,11057.273303607455,Sell
3106,11057.273303607455,Sell
3107,11057.273303607455,Sell
3108,11057.273303607455,Sell
3109,11057.273303607455,Sell
3110,11057.273303607455,Sell
3111,11057.273303607455,Sell
3112,11057.273303607455,Sell
3113,11057.273303607455,Sell
3114,11057.273303607455,Sell
3115,11057.273303607455,Sell
3116,11057.273303607455,Sell
3117,11057.273303607455,Sell
3118,11057.273303607455,Sell
3119,11057.273303607455,Sell
3120,11057.273303607455,Sell
3121,11057.273303607455,Sell
3122,11057.273303607455,Sell
3123,11057.273303607455,Sell
3124,11057.273303607455,Sell
3125,11057.273303607455,Sell
3126,11057.273303607455,Sell
3127,11057.273303607455,Sell
3128,11057.273303607455,Sell
3129,11057.273303607455,Sell
3130,11057.273303607455,Sell
3131,11057.273303607455,Sell
3132,11057.273303607455,Sell
3133,11057.273303607455,Sell
3134,11057.273303607455,Sell
3135,11057.273303607455,Sell
3136,11057.273303607455,Sell
3137,11057.273303607455,Sell
3138,11057.273303607455,Sell
3139,11057.273303607455,Sell
3140,11057.273303607455,Sell
3141,11057.273303607455,Sell
3142,11057.273303607455,Sell
3143,11057.273303607455,Sell
3144,11057.273303607455,Sell
3145,11057.273303607455,Sell
3146,11057.273303607455,Sell
3147,11057.273303607455,Sell
3148,11057.273303607455,Sell
3149,11057.273303607455,Sell
3150,11057.273303607455,Sell
3151,11057.273303607455,Sell
3152,11057.273303607455,Sell
3153,11057.273303607455,Sell
3154,11057.273303607455,Sell
3155,11057.273303607455,Sell
3156,11057.273303607455,Sell
3157,11057.273303607455,Sell
3158,11057.273303607455,Sell
3159,11057.273303607455,Sell
3160,11057.273303607455,Sell
3161,11057.273303607455,Sell
3162,11057.273303607455,Sell
3163,11057.273303607455,Sell
3164,11057.273303607455,Sell
3165,11057.273303607455,Sell
3166,11057.273303607455,Sell
3167,11057.273303607455,Sell
3168,11057.273303607455,Sell
3169,11057.273303607455,Sell
3170,11057.273303607455,Sell
3171,11057.273303607455,Sell
3172,11057.273303607455,Sell
3173,11057.273303607455,Sell
3174,11057.273303607455,Sell
3175,11057.273303607455,Sell
3176,11057.273303607455,Sell
3177,11057.273303607455,Sell
3178,11057.273303607455,Sell
3179,11057.273303607455,Sell
3180,11057.273303607455,Sell
3181,11057.273303607455,Sell
3182,11057.273303607455,Sell
3183,11057.273303607455,Sell
3184,11057.273303607455,Sell
3185,11057.273303607455,Sell
3186,11057.273303607455,Sell
3187,11057.273303607455,Sell
3188,11057.273303607455,Sell
3189,11057.273303607455,Sell
3190,11057.273303607455,Sell
3191,11057.273303607455,Sell
3192,11057.273303607455,Sell
3193,11057.273303607455,Sell
3194,11057.273303607455,Sell
3195,11057.273303607455,Sell
3196,11057.273303607455,Sell
3197,11057.273303607455,Sell
3198,11057.273303607455,Sell
3199,11057.273303607455,Sell
3200,11057.273303607455,Sell
3201,11057.273303607455,Sell
3202,11057.273303607455,Sell
3203,11057.273303607455,Sell
3204,11057.273303607455,Sell
3205,11057.273303607455,Sell
3206,11057.273303607455,Sell
3207,11057.273303607455,Sell
3208,11057.273303607455,Sell
3209,11057.273303607455,Sell
3210,11057.273303607455,Sell
3211,11057.273303607455,Sell
3212,11057.273303607455,Sell
3213,11057.273303607455,Sell
3214,11057.273303607455,Sell
3215,11057.273303607455,Sell
3216,11057.273303607455,Sell
3217,11057.273303607455,Sell
3218,11057.273303607455,Sell
3219,11057.273303607455,Sell
3220,11057.273303607455,Sell
3221,11057.273303607455,Sell
3222,11057.273303607455,Sell
3223,11057.273303607455,Sell
3224,11057.273303607455,Sell
3225,11057.273303607455,Sell
3226,11057.273303607455,Sell
3227,11057.273303607455,Sell
3228,11057.273303607455,Sell
3229,11057.273303607455,Sell
3230,11057.273303607455,Sell
3231,11057.273303607455,Sell
3232,11057.273303607455,Sell
3233,11057.273303607455,Sell
3234,11057.273303607455,Sell
3235,11057.273303607455,Sell
3236,11057.273303607455,Sell
3237,11057.273303607455,Sell
3238,11057.273303607455,Sell
3239,11057.273303607455,Sell
3240,11057.273303607455,Sell
3241,11057.273303607455,Sell
3242,11057.273303607455,Sell
3243,11057.273303607455,Sell
3244,11057.273303607455,Sell
3245,11057.273303607455,Sell
3246,11057.273303607455,Sell
3247,11057.273303607455,Sell
3248,11057.273303607455,Sell
3249,11057.273303607455,Sell
3250,11057.273303607455,Sell
3251,11057.273303607455,Sell
3252,11057.273303607455,Sell
3253,11057.273303607455,Sell
3254,11057.273303607455,Sell
3255,11057.273303607455,Sell
3256,11057.273303607455,Sell
3257,11057.273303607455,Sell
3258,11057.273303607455,Sell
3259,11057.273303607455,Sell
3260,11057.273303607455,Sell
3261,11057.273303607455,Sell
3262,11057.273303607455,Sell
3263,11057.273303607455,Sell
3264,11057.273303607455,Sell
3265,11057.273303607455,Sell
3266,11057.273303607455,Sell
3267,11057.273303607455,Sell
3268,11057.273303607455,Sell
3269,11057.273303607455,Sell
3270,11057.273303607455,Sell
3271,11057.273303607455,Sell
3272,11057.273303607455,Sell
3273,11057.273303607455,Sell
3274,11057.273303607455,Sell
3275,11057.273303607455,Sell
3276,11057.273303607455,Sell
3277,11057.273303607455,Sell
3278,11057.273303607455,Sell
3279,11057.273303607455,Sell
3280,11057.273303607455,Sell
3281,11057.273303607455,Sell
3282,11057.273303607455,Sell
3283,11057.273303607455,Sell
3284,11057.273303607455,Sell
3285,11057.273303607455,Sell
3286,11057.273303607455,Sell
3287,11057.273303607455,Sell
3288,11057.273303607455,Sell
3289,11057.273303607455,Sell
3290,11057.273303607455,Sell
3291,11057.273303607455,Sell
3292,11057.273303607455,Sell
3293,11057.273303607455,Sell
3294,11057.273303607455,Sell
3295,11057.273303607455,Sell
3296,11057.273303607455,Sell
3297,11057.273303607455,Sell
3298,11057.273303607455,Sell
3299,11057.273303607455,Sell
3300,11057.273303607455,Sell
3301,11057.273303607455,Sell
3302,11057.273303607455,Sell
3303,11057.273303607455,Sell
3304,11057.273303607455,Sell
3305,11057.273303607455,Sell
3306,11057.273303607455,Sell
3307,11057.273303607455,Sell
3308,11057.273303607455,Sell
3309,11057.273303607455,Sell
3310,11057.273303607455,Sell
3311,11057.273303607455,Sell
3312,11057.273303607455,Sell
3313,11057.273303607455,Sell
3314,11057.273303607455,Sell
3315,11057.273303607455,Sell
3316,11057.273303607455,Sell
3317,11057.273303607455,Sell
3318,11057.273303607455,Sell
3319,11057.273303607455,Sell
3320,11057.273303607455,Sell
3321,11057.273303607455,Sell
3322,11057.273303607455,Sell
3323,11057.273303607455,Sell
3324,11057.273303607455,Sell
3325,11057.273303607455,Sell
3326,11057.273303607455,Sell
3327,11057.273303607455,Sell
3328,11057.273303607455,Sell
3329,11057.273303607455,Sell
3330,11057.273303607455,Sell
3331,11057.273303607455,Sell
3332,11057.273303607455,Sell
3333,11057.273303607455,Sell
3334,11057.273303607455,Sell
3335,11057.273303607455,Sell
3336,11057.273303607455,Sell
3337,11057.273303607455,Sell
3338,11057.273303607455,Sell
3339,11057.273303607455,Sell
3340,11057.273303607455,Sell
3341,11057.273303607455,Sell
3342,11057.273303607455,Sell
3343,11057.273303607455,Sell
3344,11057.273303607455,Sell
3345,11057.273303607455,Sell
3346,11057.273303607455,Sell
3347,11057.273303607455,Sell
3348,11057.273303607455,Sell
3349,11057.273303607455,Sell
3350,11057.273303607455,Sell
3351,11057.273303607455,Sell
3352,11057.273303607455,Sell
3353,11057.273303607455,Sell
3354,11057.273303607455,Sell
3355,11057.273303607455,Sell
3356,11057.273303607455,Sell
3357,11057.273303607455,Sell
3358,11057.273303607455,Sell
3359,11057.273303607455,Sell
3360,11057.273303607455,Sell
3361,11057.273303607455,Sell
3362,11057.273303607455,Sell
3363,11057.273303607455,Sell
3364,11057.273303607455,Sell
3365,11057.273303607455,Sell
3366,11057.273303607455,Sell
3367,11057.273303607455,Sell
3368,11057.273303607455,Sell
3369,11057.273303607455,Sell
3370,11057.273303607455,Sell
3371,11057.273303607455,Sell
3372,11057.273303607455,Sell
3373,11057.273303607455,Sell
3374,11057.273303607455,Sell
3375,11057.273303607455,Sell
3376,11057.273303607455,Sell
3377,11057.273303607455,Sell
3378,11057.273303607455,Sell
3379,11057.273303607455,Sell
3380,11057.273303607455,Sell
3381,11057.273303607455,Sell
3382,11057.273303607455,Sell
3383,11057.273303607455,Sell
3384,11057.273303607455,Sell
3385,11057.273303607455,Sell
3386,11057.273303607455,Sell
3387,11057.273303607455,Sell
3388,11057.273303607455,Sell
3389,11057.273303607455,Sell
3390,11057.273303607455,Sell
3391,11057.273303607455,Sell
3392,11057.273303607455,Sell
3393,11057.273303607455,Sell
3394,11057.273303607455,Sell
3395,11057.273303607455,Sell
3396,11057.273303607455,Sell
3397,11057.273303607455,Sell
