step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
210,2024-06-18,1,384.6995027770995,6.0,184.8600006103516,174.88500213623047,1493.859506439209,[-1.0035318],3.0,0.0
211,2024-06-20,2,1450.2042373962402,0.0,181.57000732421875,0.0,1450.2042373962402,[4.927495],0.0,6.0
212,2024-06-21,1,916.6993702392577,3.0,183.009994506836,177.47999572753906,1465.7293537597657,[-1.0063884],3.0,0.0
213,2024-06-24,1,394.28665042114255,6.0,182.5800018310547,175.63499450683594,1489.7666614074706,[-1.118428],3.0,0.0
214,2024-06-25,1,52.284003082275376,8.0,187.3500061035156,174.3912467956543,1551.0840519104001,[-1.1325065],2.0,0.0
215,2024-06-26,1,52.284003082275376,8.0,196.3699951171875,174.3912467956543,1623.2439640197754,[1.2999506],0.0,0.0
216,2024-06-27,1,52.284003082275376,8.0,197.4199981689453,174.3912467956543,1631.6439884338379,[1.2994971],0.0,0.0
217,2024-06-28,1,52.284003082275376,8.0,197.8800048828125,174.3912467956543,1635.3240421447754,[-1.3070402],0.0,0.0
218,2024-07-01,2,1548.8049825744629,0.0,209.8600006103516,0.0,1548.8049825744629,[5.051159],0.0,8.0
219,2024-07-02,1,993.115820739746,3.0,231.259994506836,184.8600006103516,1686.895804260254,[-1.1087286],3.0,0.0
220,2024-07-03,1,447.31637872314445,6.0,246.38999938964844,183.21500396728516,1925.656375061035,[-1.1172954],3.0,0.0
221,2024-07-05,1,80.56434973144513,8.0,251.5200042724609,183.16375160217285,2092.7243839111325,[1.0322697],2.0,0.0
222,2024-07-08,1,80.56434973144513,8.0,252.94000244140625,183.16375160217285,2104.084369262695,[-1.2503198],0.0,0.0
